USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
hadoop    3478  3.2  4.9 7535140 608304 ?      SNl  Feb28 3136:47 /usr/lib/jvm/java/bin/java -Dproc_datanode -Xmx2000m -server -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote -Dhadoop.log.dir=/var/local/hadoop/logs -Dhadoop.log.file=hadoop-hadoop-datanode-ghc50.ghc.andrew.cmu.edu.log -Dhadoop.home.dir=/usr/local/hadoop-1.0.1/libexec/.. -Dhadoop.id.str=hadoop -Dhadoop.root.logger=INFO,DRFA -Dhadoop.security.logger=INFO,NullAppender -Djava.library.path=/usr/local/hadoop-1.0.1/libexec/../lib/native/Linux-amd64-64 -Dhadoop.policy.file=hadoop-policy.xml -classpath /usr/local/hadoop-1.0.1/libexec/../conf:/usr/lib/jvm/java/lib/tools.jar:/usr/local/hadoop-1.0.1/libexec/..:/usr/local/hadoop-1.0.1/libexec/../hadoop-core-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/asm-3.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/aspectjrt-1.6.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/aspectjtools-1.6.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-beanutils-1.7.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-beanutils-core-1.8.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-cli-1.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-codec-1.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-collections-3.2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-configuration-1.6.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-daemon-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-digester-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-el-1.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-httpclient-3.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-lang-2.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-logging-1.1.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-logging-api-1.0.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-math-2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-net-1.4.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/core-3.1.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-capacity-scheduler-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-fairscheduler-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-thriftfs-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hsqldb-1.8.0.10.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jackson-core-asl-1.8.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jackson-mapper-asl-1.8.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jasper-compiler-5.5.12.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jasper-runtime-5.5.12.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jdeb-0.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-core-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-json-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-server-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jets3t-0.6.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jetty-6.1.26.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jetty-util-6.1.26.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsch-0.1.42.jar:/usr/local/hadoop-1.0.1/libexec/../lib/junit-4.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/kfs-0.2.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/log4j-1.2.15.jar:/usr/local/hadoop-1.0.1/libexec/../lib/mockito-all-1.8.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/oro-2.0.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/servlet-api-2.5-20081211.jar:/usr/local/hadoop-1.0.1/libexec/../lib/slf4j-api-1.4.3.jar:/usr/local/hadoop-1.0.1/libexec/../lib/slf4j-log4j12-1.4.3.jar:/usr/local/hadoop-1.0.1/libexec/../lib/xmlenc-0.52.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsp-2.1/jsp-2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsp-2.1/jsp-api-2.1.jar org.apache.hadoop.hdfs.server.datanode.DataNode
hadoop    3623  0.0  1.6 8849460 200360 ?      SNl  Feb28  78:47 /usr/lib/jvm/java/bin/java -Dproc_tasktracker -Xmx2000m -Dhadoop.log.dir=/var/local/hadoop/logs -Dhadoop.log.file=hadoop-hadoop-tasktracker-ghc50.ghc.andrew.cmu.edu.log -Dhadoop.home.dir=/usr/local/hadoop-1.0.1/libexec/.. -Dhadoop.id.str=hadoop -Dhadoop.root.logger=INFO,DRFA -Dhadoop.security.logger=INFO,NullAppender -Djava.library.path=/usr/local/hadoop-1.0.1/libexec/../lib/native/Linux-amd64-64 -Dhadoop.policy.file=hadoop-policy.xml -classpath /usr/local/hadoop-1.0.1/libexec/../conf:/usr/lib/jvm/java/lib/tools.jar:/usr/local/hadoop-1.0.1/libexec/..:/usr/local/hadoop-1.0.1/libexec/../hadoop-core-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/asm-3.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/aspectjrt-1.6.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/aspectjtools-1.6.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-beanutils-1.7.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-beanutils-core-1.8.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-cli-1.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-codec-1.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-collections-3.2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-configuration-1.6.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-daemon-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-digester-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-el-1.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-httpclient-3.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-lang-2.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-logging-1.1.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-logging-api-1.0.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-math-2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-net-1.4.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/core-3.1.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-capacity-scheduler-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-fairscheduler-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-thriftfs-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hsqldb-1.8.0.10.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jackson-core-asl-1.8.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jackson-mapper-asl-1.8.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jasper-compiler-5.5.12.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jasper-runtime-5.5.12.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jdeb-0.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-core-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-json-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-server-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jets3t-0.6.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jetty-6.1.26.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jetty-util-6.1.26.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsch-0.1.42.jar:/usr/local/hadoop-1.0.1/libexec/../lib/junit-4.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/kfs-0.2.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/log4j-1.2.15.jar:/usr/local/hadoop-1.0.1/libexec/../lib/mockito-all-1.8.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/oro-2.0.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/servlet-api-2.5-20081211.jar:/usr/local/hadoop-1.0.1/libexec/../lib/slf4j-api-1.4.3.jar:/usr/local/hadoop-1.0.1/libexec/../lib/slf4j-log4j12-1.4.3.jar:/usr/local/hadoop-1.0.1/libexec/../lib/xmlenc-0.52.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsp-2.1/jsp-2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsp-2.1/jsp-api-2.1.jar org.apache.hadoop.mapred.TaskTracker
jdharris  4005  0.0  0.0 925496  7876 ?        Sl   Apr13   0:00 /usr/libexec/e-calendar-factory
eforney   5404  0.0  0.0 728888  9140 ?        Sl   Apr25   0:00 /usr/libexec/e-calendar-factory
mduque    5968  0.0  0.0 728888  9140 ?        Sl   Apr22   0:00 /usr/libexec/e-calendar-factory
sctoor    6348  0.0  0.0 794008  4460 ?        Sl   Mar17   0:00 /usr/libexec/e-calendar-factory
root      6428  0.0  0.0  10896   696 ?        S<   Apr09   0:00 /sbin/udevd -d
root      6429  0.0  0.0  10896   612 ?        S<   Apr09   0:00 /sbin/udevd -d
sacunnin  6990  0.0  0.0 859960 11892 ?        Sl   Apr27   0:00 /usr/libexec/e-calendar-factory
memcginn  7228  0.0  0.0 925016  4988 ?        Sl   Mar27   0:00 /usr/libexec/e-calendar-factory
rvalle    7661  0.0  0.0 925252  4192 ?        Sl   Mar07   0:00 /usr/libexec/e-calendar-factory
ccrother  7982  0.0  0.0 925016  4988 ?        Sl   Mar23   0:00 /usr/libexec/e-calendar-factory
ccrother  8031  0.0  0.0 925080  4032 ?        Sl   Mar03   0:00 /usr/libexec/e-calendar-factory
sacunnin  8215  0.0  0.0 859544  4032 ?        Sl   Mar03   0:00 /usr/libexec/e-calendar-factory
root      8514  0.0  0.0 388136  1248 ?        Ssl  Mar20   0:29 automount --pid-file /var/run/autofs.pid
cdw1      8618  0.0  0.0 728468  4192 ?        Sl   Mar06   0:00 /usr/libexec/e-calendar-factory
rglenn    9060  0.0  0.0 859540  4460 ?        Sl   Mar18   0:00 /usr/libexec/e-calendar-factory
aefernan  9645  0.0  0.0 859476  4988 ?        Sl   Apr01   0:00 /usr/libexec/e-calendar-factory
asgerber  9781  0.0  0.0 925016  4992 ?        Sl   Mar25   0:00 /usr/libexec/e-calendar-factory
jlareau   9957  0.0  0.0 794420  9048 ?        Sl   Apr22   0:00 /usr/libexec/e-calendar-factory
jcolmar  10128  0.0  0.0 859476  4988 ?        Sl   Mar21   0:00 /usr/libexec/e-calendar-factory
cdw1     11338  0.0  0.0 925076  4192 ?        Sl   Mar06   0:00 /usr/libexec/e-calendar-factory
root     11487  0.0  0.0 107136  1152 ?        S    Apr08   0:56 /bin/bash /usr/sbin/ksmtuned
sctoor   11509  0.0  0.0 925080  4460 ?        Sl   Mar17   0:00 /usr/libexec/e-calendar-factory
root     11680  0.0  0.0 206680  4384 ?        Sl   09:26   0:00 pam: gdm-password
eeb      11751  0.0  0.0 227504  3988 ?        Sl   09:26   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
eeb      11763  0.0  0.0 249828  7484 ?        Ssl  09:26   0:00 gnome-session
eeb      11771  0.0  0.0  18620   804 ?        S    09:26   0:00 dbus-launch --sh-syntax --exit-with-session
eeb      11772  0.0  0.0  20728  1404 ?        Ss   09:26   0:00 /bin/dbus-daemon --fork --print-pid 5 --print-address 7 --session
eeb      11825  0.0  0.0 291136  5860 ?        Sl   09:26   0:00 /usr/libexec/kamsg
eeb      11826  0.0  0.0 186384  2072 ?        Sl   09:26   0:01 /usr/libexec/KeyAccess
eeb      11875  0.0  0.0 132312  6044 ?        S    09:26   0:00 /usr/libexec/gconfd-2
eeb      11887  0.0  0.0 290136  8436 ?        Ss   09:26   0:00 seahorse-daemon
eeb      11888  0.0  0.1 619944 15248 ?        Ssl  09:26   0:03 /usr/libexec/gnome-settings-daemon
eeb      11891  0.0  0.0 135788  2280 ?        S    09:26   0:00 /usr/libexec/gvfsd
eeb      11915  0.0  0.1 290812 13244 ?        S    09:26   0:04 metacity
eeb      11919  0.7  0.0 581808  7364 ?        S<sl 09:26   2:22 /usr/bin/pulseaudio --start --log-target=syslog
eeb      11923  0.0  0.0  93800  3380 ?        S    09:26   0:00 /usr/libexec/pulse/gconf-helper
eeb      11924  0.0  0.1 348224 16856 ?        S    09:26   0:03 gnome-panel
eeb      11925  0.0  0.2 1110184 26832 ?       S    09:26   0:03 nautilus
eeb      11927  0.0  0.0 629456  3908 ?        Ssl  09:26   0:00 /usr/libexec/bonobo-activation-server --ac-activate --ior-output-fd=18
eeb      11930  0.0  0.0 254384  8176 ?        S    09:26   0:00 gnome-power-manager
eeb      11931  0.0  0.0 226352  6288 ?        S    09:26   0:00 /usr/libexec/polkit-gnome-authentication-agent-1
eeb      11936  0.0  0.0 226552  6944 ?        S    09:26   0:00 rhsm-icon
eeb      11937  0.0  0.1 387344 13204 ?        S    09:26   0:00 gnome-volume-control-applet
eeb      11951  0.0  0.1 349636 15588 ?        S    09:26   0:04 /usr/libexec/wnck-applet --oaf-activate-iid=OAFIID:GNOME_Wncklet_Factory --oaf-ior-fd=18
eeb      11953  0.0  0.0 333452 11780 ?        S    09:26   0:00 /usr/libexec/trashapplet --oaf-activate-iid=OAFIID:GNOME_Panel_TrashApplet_Factory --oaf-ior-fd=24
eeb      11956  0.0  0.0 144796  3248 ?        S    09:26   0:00 /usr/libexec/gvfs-gdu-volume-monitor
eeb      11959  0.0  0.0 360732 10384 ?        S    09:26   0:00 /usr/libexec/evolution/2.32/evolution-alarm-notify
eeb      11969  0.0  0.0 142624  2996 ?        S    09:26   0:00 /usr/libexec/gvfsd-trash --spawner :1.7 /org/gtk/gvfs/exec_spaw/0
eeb      11976  0.0  0.0 150944  2584 ?        S    09:26   0:00 /usr/libexec/gvfs-gphoto2-volume-monitor
eeb      11977  0.0  0.0 232248  5984 ?        S    09:26   0:00 abrt-applet
eeb      11980  0.0  0.0 232424  2568 ?        Sl   09:26   0:00 /usr/libexec/gvfs-afc-volume-monitor
eeb      11983  0.0  0.0 113668  4744 ?        S    09:26   0:00 /usr/libexec/im-settings-daemon
aefernan 11990  0.0  0.0 925016  4988 ?        Sl   Apr01   0:00 /usr/libexec/e-calendar-factory
eeb      11993  0.0  0.0 278744  8968 ?        S    09:26   0:00 bluetooth-applet
eeb      11997  0.0  0.0 252004  7384 ?        S    09:26   0:00 /usr/libexec/gdu-notification-daemon
eeb      12026  0.0  0.0 261392  7572 ?        Ss   09:26   0:01 gnome-screensaver
eeb      12142  0.0  0.0  39476  2636 ?        S    09:26   0:00 /usr/libexec/gconf-im-settings-daemon
eeb      12153  0.0  0.1 440624 15612 ?        S    09:26   0:00 /usr/bin/gnote --panel-applet --oaf-activate-iid=OAFIID:GnoteApplet_Factory --oaf-ior-fd=19
eeb      12155  0.0  0.1 411104 13916 ?        S    09:26   0:00 /usr/libexec/gdm-user-switch-applet --oaf-activate-iid=OAFIID:GNOME_FastUserSwitchApplet_Factory --oaf-ior-fd=28
eeb      12157  0.0  0.1 500888 18940 ?        S    09:26   0:00 /usr/libexec/clock-applet --oaf-activate-iid=OAFIID:GNOME_ClockApplet_Factory --oaf-ior-fd=34
eeb      12159  0.0  0.0 287552 10020 ?        S    09:26   0:00 /usr/libexec/notification-area-applet --oaf-activate-iid=OAFIID:GNOME_NotificationAreaApplet_Factory --oaf-ior-fd=40
eeb      12184  0.0  0.0 136028  2368 ?        S    09:26   0:00 /usr/libexec/gvfsd-burn --spawner :1.7 /org/gtk/gvfs/exec_spaw/1
eeb      12194  0.0  0.0 135132  2112 ?        S    09:26   0:00 /usr/libexec/gvfsd-metadata
root     12540  0.0  0.0 101560  4652 ?        Ss   13:50   0:00 sshd: shuaihan [priv]
shuaihan 12556  0.0  0.0 101560  2164 ?        S    13:50   0:00 sshd: shuaihan@pts/0
shuaihan 12557  0.0  0.0 111528  2308 pts/0    Ss   13:50   0:00 -csh
root     12701  0.0  0.0 163540  3808 ?        Sl   May06   0:00 /usr/libexec/gdm-simple-slave --display-id /org/gnome/DisplayManager/Display1
root     12703  0.0  0.7 228108 92636 tty7     Ss+  May06   0:12 /usr/bin/Xorg :0 -br -verbose -audit 4 -auth /var/run/gdm/auth-for-gdm-bhlDhw/database -nolisten tcp
gdm      12751  0.0  0.0  18620   796 ?        S    May06   0:00 /usr/bin/dbus-launch --exit-with-session
root     12804  0.0  0.0 206680  4396 ?        Sl   May06   0:00 pam: gdm-password
sacunnin 13100  0.0  0.0 859960  7876 ?        Sl   Apr12   0:00 /usr/libexec/e-calendar-factory
lzhong   13861  0.0  0.1 859960 14072 ?        Sl   May02   0:00 /usr/libexec/e-calendar-factory
sacunnin 14248  0.0  0.1 925496 14084 ?        Sl   May05   0:00 /usr/libexec/e-calendar-factory
postfix  15317  0.0  0.0  80372  3300 ?        S    14:05   0:00 pickup -l -t fifo -u
rglenn   15454  0.0  0.0 859476  4988 ?        Sl   Apr01   0:00 /usr/libexec/e-calendar-factory
eeb      15584  3.6  1.1 1062572 134324 ?      Sl   14:07   1:17 /opt/google/chrome/chrome       
eeb      15589  0.0  0.0 352000  7972 ?        S    14:07   0:01 /opt/google/chrome/chrome       
eeb      15590  0.0  0.0   6228   576 ?        S    14:07   0:00 /opt/google/chrome/chrome-sandbox /opt/google/chrome/chrome --type=zygote
eeb      15591  0.0  0.1 395468 23784 ?        S    14:07   0:00 /opt/google/chrome/chrome --type=zygote
eeb      15594  0.0  0.0 122808  4272 ?        S    14:07   0:00 /opt/google/chrome/nacl_helper_bootstrap /opt/google/chrome/nacl_helper --reserved_at_zero=0x0000000000000000 --r_debug=0x0000000000213000
eeb      15595  0.0  0.0 405712  7352 ?        S    14:07   0:00 /opt/google/chrome/chrome --type=zygote
sacunnin 15735  0.0  0.0 794424  9136 ?        Sl   Apr23   0:00 /usr/libexec/e-calendar-factory
eeb      15748  1.4  1.1 1102888 142532 ?      Sl   14:07   0:30 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/PrerenderFromOmnibox/OmniboxPrerenderEnabled/SpdyCwnd/cwnd10/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-New-Install-Uniformity-Trial/Experiment/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_07/UMA-Uniformity-Trial-1-Percent/group_51/UMA-Uniformity-Trial-10-Percent/group_07/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-50-Percent/default/ --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=15584.1.1298414483
eeb      15758  4.8  1.0 538228 125460 ?       Sl   14:07   1:43 /opt/google/chrome/chrome --type=gpu-process --channel=15584.2.2081412159 --supports-dual-gpus=false --gpu-vendor-id=0x10de --gpu-device-id=0x06fd --gpu-driver-vendor=NVIDIA --gpu-driver-version=310.19
eeb      15782 12.1  1.0 1643256 127204 ?      Sl   14:07   4:16 /opt/google/chrome/chrome --type=ppapi --channel=15584.4.2047178376 --lang=en-US
root     15830  0.0  0.0      0     0 ?        S    14:07   0:00 [flush-afs]
sacunnin 15977  0.0  0.0 794424  7880 ?        Sl   Apr13   0:00 /usr/libexec/e-calendar-factory
eeb      16038  4.5  1.2 1119120 151800 ?      Sl   14:09   1:31 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/PrerenderFromOmnibox/OmniboxPrerenderEnabled/SpdyCwnd/cwnd10/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-New-Install-Uniformity-Trial/Experiment/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_07/UMA-Uniformity-Trial-1-Percent/group_51/UMA-Uniformity-Trial-10-Percent/group_07/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-50-Percent/default/ --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=15584.6.215973967
eeb      16100  8.3  0.8 1100996 101468 ?      Sl   14:09   2:47 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/PrerenderFromOmnibox/OmniboxPrerenderEnabled/SpdyCwnd/cwnd10/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-New-Install-Uniformity-Trial/Experiment/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_07/UMA-Uniformity-Trial-1-Percent/group_51/UMA-Uniformity-Trial-10-Percent/group_07/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-50-Percent/default/ --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=15584.9.511392708
zsheikh  16707  0.0  0.0 859480  5000 ?        Sl   Apr03   0:00 /usr/libexec/e-calendar-factory
zsheikh  16868  0.0  0.0  53928   288 ?        Sl   Apr03   1:10 ./GoogleTalkPlugin
afalk    16911  0.0  0.0 728888  7876 ?        Sl   Apr12   0:00 /usr/libexec/e-calendar-factory
ccrother 17807  0.0  0.0 925016  4988 ?        Sl   Mar23   0:00 /usr/libexec/e-calendar-factory
shuaihan 18091  0.0  0.0   9196  1244 pts/0    S+   14:22   0:00 sh c.sh
shuaihan 18092  0.0  0.0  14388  1556 pts/0    S+   14:22   0:00 Render -proj /afs/cs.cmu.edu/academic/class/15465-s14/final_presentation/midterm/scene33 -rd /afs/cs.cmu.edu/academic/class/15465-s14/final_presentation/midterm/scene33/images -s 391 -e 400 -b 1 -pad 4 comebackv1_scene33.mb
shuaihan 18096  0.0  0.0  13572  1176 pts/0    S+   14:22   0:00 /bin/csh -f /usr/autodesk/maya2014-x64/bin/maya -batch -file comebackv1_scene33.mb -script /tmp/ASTMPeKoebQ.mel -proj /afs/cs.cmu.edu/academic/class/15465-s14/final_presentation/midterm/scene33
shuaihan 18117  382 13.4 4891372 1641908 pts/0 Rl+  14:22  78:54 /usr/autodesk/maya2014-x64/bin/maya.bin -batch -file comebackv1_scene33.mb -script /tmp/ASTMPeKoebQ.mel -proj /afs/cs.cmu.edu/academic/class/15465-s14/final_presentation/midterm/scene33
root     18160  0.0  0.0  65192   620 ?        Ss   Apr09   0:06 /usr/sbin/sshd
rvalle   18496  0.0  0.0 859656  5000 ?        Sl   Mar28   0:00 /usr/libexec/e-calendar-factory
eforney  18854  0.0  0.0 793944  4988 ?        Sl   Apr02   0:00 /usr/libexec/e-calendar-factory
sacunnin 19181  0.0  0.1 925496 14080 ?        Sl   May04   0:00 /usr/libexec/e-calendar-factory
sacunnin 19190  0.0  0.0 925080  4460 ?        Sl   Mar16   0:00 /usr/libexec/e-calendar-factory
sacunnin 19355  0.0  0.0 859960  7828 ?        Sl   Apr11   0:00 /usr/libexec/e-calendar-factory
sacunnin 19468  0.0  0.0 925080  4460 ?        Sl   Mar17   0:00 /usr/libexec/e-calendar-factory
ccolombo 20567  0.0  0.1 859960 14156 ?        Sl   Apr29   0:00 /usr/libexec/e-calendar-factory
jlareau  20697  0.0  0.0 925496  9140 ?        Sl   Apr22   0:00 /usr/libexec/e-calendar-factory
tinglis  20827  0.0  0.0  57704    80 ?        Ss   Apr17   0:00 ssh-agent
sacunnin 21491  0.0  0.1 794424 14044 ?        Sl   May01   0:00 /usr/libexec/e-calendar-factory
esteuer  21724  0.0  0.0 925612  7888 ?        Sl   Apr12   0:00 /usr/libexec/e-calendar-factory
root     21815  0.0  0.0 101560  4644 ?        Ss   14:42   0:00 sshd: tdecker [priv]
root     21840  0.0  0.0 100904   592 ?        S    14:42   0:00 sleep 60
tdecker  21857  0.0  0.0 101560  2100 ?        S    14:42   0:00 sshd: tdecker@notty
tdecker  21858  4.0  0.0 110764  1432 ?        Ss   14:42   0:00 csh -c sh getData.sh
tdecker  21874  0.0  0.0 106060  1332 ?        S    14:42   0:00 sh getData.sh
tdecker  21879  1.0  0.0 108816  1136 ?        R    14:42   0:00 ps aux
sacunnin 22147  0.0  0.0 859960  9368 ?        Sl   Apr25   0:00 /usr/libexec/e-calendar-factory
ldhulipa 23178  0.0  0.0 925416  4988 ?        Sl   Apr07   0:00 /usr/libexec/e-calendar-factory
aefernan 23442  0.0  0.0 925016  4988 ?        Sl   Apr01   0:00 /usr/libexec/e-calendar-factory
ccolombo 24091  0.0  0.0 227504  3972 ?        Sl   May06   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
ccolombo 24103  0.0  0.0 110724  1344 ?        Ss   May06   0:00 -/bin/csh -c gnome-session
ccolombo 24111  0.0  0.0  18620   800 ?        S    May06   0:00 dbus-launch --sh-syntax --exit-with-session
ccolombo 24112  0.0  0.0  21008  1568 ?        Ss   May06   0:00 /bin/dbus-daemon --fork --print-pid 5 --print-address 7 --session
ccolombo 24165  0.0  0.0 291136  5848 ?        Sl   May06   0:00 /usr/libexec/kamsg
ccolombo 24166  0.0  0.0 186384  2060 ?        Sl   May06   0:02 /usr/libexec/KeyAccess
ccolombo 24207  0.0  0.0 153020  7336 ?        Sl   May06   0:00 gnome-session
ccolombo 24210  0.0  0.0 132340  6080 ?        S    May06   0:00 /usr/libexec/gconfd-2
ccolombo 24218  0.0  0.0 406600 11516 ?        Ssl  May06   0:03 /usr/libexec/gnome-settings-daemon
ccolombo 24220  0.0  0.0 193268  8392 ?        Ss   May06   0:00 seahorse-daemon
ccolombo 24222  0.0  0.0 135788  2280 ?        S    May06   0:00 /usr/libexec/gvfsd
ccolombo 24242  0.0  0.0 145412 10916 ?        S    May06   0:00 metacity
ccolombo 24246  0.0  0.0 353708  5052 ?        S<sl May06   0:00 /usr/bin/pulseaudio --start --log-target=syslog
ccolombo 24247  0.0  0.1 251416 16676 ?        S    May06   0:04 gnome-panel
ccolombo 24250  0.0  0.0  93800  3384 ?        S    May06   0:00 /usr/libexec/pulse/gconf-helper
ccolombo 24251  0.0  0.2 1000956 25860 ?       S    May06   0:01 nautilus
ccolombo 24253  0.0  0.0 532636  3892 ?        Ssl  May06   0:00 /usr/libexec/bonobo-activation-server --ac-activate --ior-output-fd=18
ccolombo 24255  0.0  0.0 157628  8144 ?        S    May06   0:01 gnome-power-manager
ccolombo 24258  0.0  0.0 129552  6232 ?        S    May06   0:00 /usr/libexec/polkit-gnome-authentication-agent-1
