USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         1  0.0  0.0  21448  1356 ?        Ss   Mar20   0:07 /sbin/init
root        42  0.0  0.0      0     0 ?        S    Mar20   0:02 [watchdog/9]
root        43  0.0  0.0      0     0 ?        S    Mar20   0:01 [migration/10]
root        44  0.0  0.0      0     0 ?        S    Mar20   0:00 [migration/10]
root        45  0.0  0.0      0     0 ?        S    Mar20   0:08 [ksoftirqd/10]
root        46  0.0  0.0      0     0 ?        S    Mar20   0:02 [watchdog/10]
root        47  0.0  0.0      0     0 ?        S    Mar20   0:01 [migration/11]
root        48  0.0  0.0      0     0 ?        S    Mar20   0:00 [migration/11]
root        49  0.0  0.0      0     0 ?        S    Mar20   0:05 [ksoftirqd/11]
root        50  0.0  0.0      0     0 ?        S    Mar20   0:02 [watchdog/11]
root        51  0.0  0.0      0     0 ?        S    Mar20  10:50 [events/0]
root        52  0.0  0.0      0     0 ?        S    Mar20   2:01 [events/1]
root        53  0.0  0.0      0     0 ?        S    Mar20   1:50 [events/2]
root        54  0.0  0.0      0     0 ?        S    Mar20   1:43 [events/3]
root        55  0.0  0.0      0     0 ?        S    Mar20   1:43 [events/4]
root        56  0.0  0.0      0     0 ?        S    Mar20   1:56 [events/5]
root        57  0.0  0.0      0     0 ?        S    Mar20   1:49 [events/6]
root        58  0.0  0.0      0     0 ?        S    Mar20   1:52 [events/7]
root        59  0.0  0.0      0     0 ?        S    Mar20   1:51 [events/8]
root        60  0.0  0.0      0     0 ?        S    Mar20   3:13 [events/9]
root        61  0.0  0.0      0     0 ?        S    Mar20   1:56 [events/10]
root        62  0.0  0.0      0     0 ?        S    Mar20   2:46 [events/11]
root        63  0.0  0.0      0     0 ?        S    Mar20   0:00 [cgroup]
root        64  0.0  0.0      0     0 ?        S    Mar20   0:00 [khelper]
root        65  0.0  0.0      0     0 ?        S    Mar20   0:00 [netns]
root        66  0.0  0.0      0     0 ?        S    Mar20   0:00 [async/mgr]
root        67  0.0  0.0      0     0 ?        S    Mar20   0:00 [pm]
root        68  0.0  0.0      0     0 ?        S    Mar20   0:12 [sync_supers]
root        69  0.0  0.0      0     0 ?        S    Mar20   0:11 [bdi-default]
root        70  0.0  0.0      0     0 ?        S    Mar20   0:00 [kintegrityd/0]
root        71  0.0  0.0      0     0 ?        S    Mar20   0:00 [kintegrityd/1]
root        72  0.0  0.0      0     0 ?        S    Mar20   0:00 [kintegrityd/2]
root        73  0.0  0.0      0     0 ?        S    Mar20   0:00 [kintegrityd/3]
root        74  0.0  0.0      0     0 ?        S    Mar20   0:00 [kintegrityd/4]
root        75  0.0  0.0      0     0 ?        S    Mar20   0:00 [kintegrityd/5]
root        76  0.0  0.0      0     0 ?        S    Mar20   0:00 [kintegrityd/6]
root        77  0.0  0.0      0     0 ?        S    Mar20   0:00 [kintegrityd/7]
root        78  0.0  0.0      0     0 ?        S    Mar20   0:00 [kintegrityd/8]
root        79  0.0  0.0      0     0 ?        S    Mar20   0:00 [kintegrityd/9]
root        80  0.0  0.0      0     0 ?        S    Mar20   0:00 [kintegrityd/10]
root        81  0.0  0.0      0     0 ?        S    Mar20   0:00 [kintegrityd/11]
root        82  0.0  0.0      0     0 ?        S    Mar20   1:12 [kblockd/0]
root        83  0.0  0.0      0     0 ?        S    Mar20   1:30 [kblockd/1]
root        84  0.0  0.0      0     0 ?        S    Mar20   2:20 [kblockd/2]
root        85  0.0  0.0      0     0 ?        S    Mar20   3:07 [kblockd/3]
root        86  0.0  0.0      0     0 ?        S    Mar20   4:46 [kblockd/4]
root        87  0.0  0.0      0     0 ?        S    Mar20  14:01 [kblockd/5]
root        88  0.0  0.0      0     0 ?        S    Mar20   0:04 [kblockd/6]
root        89  0.0  0.0      0     0 ?        S    Mar20   0:03 [kblockd/7]
root        90  0.0  0.0      0     0 ?        S    Mar20   0:03 [kblockd/8]
root        91  0.0  0.0      0     0 ?        S    Mar20   0:02 [kblockd/9]
root        92  0.0  0.0      0     0 ?        S    Mar20   0:03 [kblockd/10]
root        93  0.0  0.0      0     0 ?        S    Mar20   0:07 [kblockd/11]
root        94  0.0  0.0      0     0 ?        S    Mar20   0:00 [kacpid]
root        95  0.0  0.0      0     0 ?        S    Mar20   0:00 [kacpi_notify]
root        96  0.0  0.0      0     0 ?        S    Mar20   0:00 [kacpi_hotplug]
root        97  0.0  0.0      0     0 ?        S    Mar20   0:26 [ata/0]
root        98  0.0  0.0      0     0 ?        S    Mar20   0:42 [ata/1]
root        99  0.0  0.0      0     0 ?        S    Mar20   1:18 [ata/2]
root       100  0.0  0.0      0     0 ?        S    Mar20   2:15 [ata/3]
root       101  0.0  0.0      0     0 ?        S    Mar20   2:28 [ata/4]
root       102  0.0  0.0      0     0 ?        S    Mar20  10:00 [ata/5]
root       103  0.0  0.0      0     0 ?        S    Mar20   0:17 [ata/6]
root       104  0.0  0.0      0     0 ?        S    Mar20   0:27 [ata/7]
root       105  0.0  0.0      0     0 ?        S    Mar20   0:48 [ata/8]
root       106  0.0  0.0      0     0 ?        S    Mar20   1:21 [ata/9]
root       107  0.0  0.0      0     0 ?        S    Mar20   1:24 [ata/10]
root       108  0.0  0.0      0     0 ?        S    Mar20   6:13 [ata/11]
root       109  0.0  0.0      0     0 ?        S    Mar20   0:00 [ata_aux]
root       110  0.0  0.0      0     0 ?        S    Mar20   0:00 [ksuspend_usbd]
root       111  0.0  0.0      0     0 ?        S    Mar20   0:00 [khubd]
root       112  0.0  0.0      0     0 ?        S    Mar20   0:00 [kseriod]
root       113  0.0  0.0      0     0 ?        S    Mar20   0:00 [md/0]
root       114  0.0  0.0      0     0 ?        S    Mar20   0:00 [md/1]
root       115  0.0  0.0      0     0 ?        S    Mar20   0:00 [md/2]
root       116  0.0  0.0      0     0 ?        S    Mar20   0:00 [md/3]
root       117  0.0  0.0      0     0 ?        S    Mar20   0:00 [md/4]
root       118  0.0  0.0      0     0 ?        S    Mar20   0:00 [md/5]
root       119  0.0  0.0      0     0 ?        S    Mar20   0:00 [md/6]
root       120  0.0  0.0      0     0 ?        S    Mar20   0:00 [md/7]
root       121  0.0  0.0      0     0 ?        S    Mar20   0:00 [md/8]
root       122  0.0  0.0      0     0 ?        S    Mar20   0:00 [md/9]
root       123  0.0  0.0      0     0 ?        S    Mar20   0:00 [md/10]
root       124  0.0  0.0      0     0 ?        S    Mar20   0:00 [md/11]
root       125  0.0  0.0      0     0 ?        S    Mar20   0:00 [md_misc/0]
root       126  0.0  0.0      0     0 ?        S    Mar20   0:00 [md_misc/1]
root       127  0.0  0.0      0     0 ?        S    Mar20   0:00 [md_misc/2]
root       128  0.0  0.0      0     0 ?        S    Mar20   0:00 [md_misc/3]
root       129  0.0  0.0      0     0 ?        S    Mar20   0:00 [md_misc/4]
root       130  0.0  0.0      0     0 ?        S    Mar20   0:00 [md_misc/5]
root       131  0.0  0.0      0     0 ?        S    Mar20   0:00 [md_misc/6]
root       132  0.0  0.0      0     0 ?        S    Mar20   0:00 [md_misc/7]
root       133  0.0  0.0      0     0 ?        S    Mar20   0:00 [md_misc/8]
root       134  0.0  0.0      0     0 ?        S    Mar20   0:00 [md_misc/9]
root       135  0.0  0.0      0     0 ?        S    Mar20   0:00 [md_misc/10]
root       136  0.0  0.0      0     0 ?        S    Mar20   0:00 [md_misc/11]
root       137  0.0  0.0      0     0 ?        S    Mar20   0:02 [khungtaskd]
root       138  0.0  0.0      0     0 ?        S    Mar20  54:56 [kswapd0]
root       139  0.0  0.0      0     0 ?        SN   Mar20   0:00 [ksmd]
root       140  0.0  0.0      0     0 ?        SN   Mar20   1:58 [khugepaged]
root       141  0.0  0.0      0     0 ?        S    Mar20   0:00 [aio/0]
root       142  0.0  0.0      0     0 ?        S    Mar20   0:00 [aio/1]
root       143  0.0  0.0      0     0 ?        S    Mar20   0:00 [aio/2]
root       144  0.0  0.0      0     0 ?        S    Mar20   0:00 [aio/3]
root       145  0.0  0.0      0     0 ?        S    Mar20   0:00 [aio/4]
root       146  0.0  0.0      0     0 ?        S    Mar20   0:00 [aio/5]
root       147  0.0  0.0      0     0 ?        S    Mar20   0:00 [aio/6]
root       148  0.0  0.0      0     0 ?        S    Mar20   0:00 [aio/7]
root       149  0.0  0.0      0     0 ?        S    Mar20   0:00 [aio/8]
root       150  0.0  0.0      0     0 ?        S    Mar20   0:00 [aio/9]
root       151  0.0  0.0      0     0 ?        S    Mar20   0:00 [aio/10]
root       152  0.0  0.0      0     0 ?        S    Mar20   0:00 [aio/11]
root       153  0.0  0.0      0     0 ?        S    Mar20   0:00 [crypto/0]
root       154  0.0  0.0      0     0 ?        S    Mar20   0:00 [crypto/1]
root       155  0.0  0.0      0     0 ?        S    Mar20   0:00 [crypto/2]
root       156  0.0  0.0      0     0 ?        S    Mar20   0:00 [crypto/3]
root       157  0.0  0.0      0     0 ?        S    Mar20   0:00 [crypto/4]
root       158  0.0  0.0      0     0 ?        S    Mar20   0:00 [crypto/5]
root       159  0.0  0.0      0     0 ?        S    Mar20   0:00 [crypto/6]
root       160  0.0  0.0      0     0 ?        S    Mar20   0:00 [crypto/7]
root       161  0.0  0.0      0     0 ?        S    Mar20   0:00 [crypto/8]
root       162  0.0  0.0      0     0 ?        S    Mar20   0:00 [crypto/9]
root       163  0.0  0.0      0     0 ?        S    Mar20   0:00 [crypto/10]
root       164  0.0  0.0      0     0 ?        S    Mar20   0:00 [crypto/11]
root       169  0.0  0.0      0     0 ?        S    Mar20   0:00 [kthrotld/0]
root       170  0.0  0.0      0     0 ?        S    Mar20   0:00 [kthrotld/1]
root       171  0.0  0.0      0     0 ?        S    Mar20   0:00 [kthrotld/2]
root       172  0.0  0.0      0     0 ?        S    Mar20   0:00 [kthrotld/3]
root       173  0.0  0.0      0     0 ?        S    Mar20   0:00 [kthrotld/4]
root       174  0.0  0.0      0     0 ?        S    Mar20   0:00 [kthrotld/5]
root       175  0.0  0.0      0     0 ?        S    Mar20   0:00 [kthrotld/6]
root       176  0.0  0.0      0     0 ?        S    Mar20   0:00 [kthrotld/7]
root       177  0.0  0.0      0     0 ?        S    Mar20   0:00 [kthrotld/8]
root       178  0.0  0.0      0     0 ?        S    Mar20   0:00 [kthrotld/9]
root       179  0.0  0.0      0     0 ?        S    Mar20   0:00 [kthrotld/10]
root       180  0.0  0.0      0     0 ?        S    Mar20   0:00 [kthrotld/11]
root       182  0.0  0.0      0     0 ?        S    Mar20   0:00 [kpsmoused]
root       183  0.0  0.0      0     0 ?        S    Mar20   0:00 [usbhid_resumer]
root       215  0.0  0.0      0     0 ?        S    Mar20   0:00 [kstriped]
root       370  0.0  0.0      0     0 ?        S    Mar20  28:32 [scsi_eh_0]
root       371  0.0  0.0      0     0 ?        S    Mar20  29:07 [scsi_eh_1]
root       373  0.0  0.0      0     0 ?        S    Mar20   0:00 [scsi_eh_2]
root       374  0.0  0.0      0     0 ?        S    Mar20   0:00 [scsi_eh_3]
root       393  0.0  0.0 101084  4644 ?        Ss   13:41   0:00 sshd: shuaihan [priv]
shuaihan   411  0.0  0.0 101084  2156 ?        S    13:41   0:00 sshd: shuaihan@pts/2
jinghuan   412  0.0  0.0 7315748   60 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 6634 --log_dir=logs
shuaihan   413  0.0  0.0 111528  2352 pts/2    Ss+  13:41   0:00 -csh
root       466  0.0  0.0      0     0 ?        S    Mar20   1:02 [kdmflush]
root       482  0.0  0.0      0     0 ?        S    Mar20  66:32 [flush-253:0]
root       483  0.0  0.0      0     0 ?        S    Mar20  12:05 [jbd2/dm-0-8]
root       484  0.0  0.0      0     0 ?        S    Mar20   0:00 [ext4-dio-unwrit]
root       485  0.0  0.0      0     0 ?        S    Mar20   0:00 [ext4-dio-unwrit]
root       486  0.0  0.0      0     0 ?        S    Mar20   0:00 [ext4-dio-unwrit]
root       487  0.0  0.0      0     0 ?        S    Mar20   0:00 [ext4-dio-unwrit]
root       488  0.0  0.0      0     0 ?        S    Mar20   0:00 [ext4-dio-unwrit]
root       489  0.0  0.0      0     0 ?        S    Mar20   0:00 [ext4-dio-unwrit]
root       490  0.0  0.0      0     0 ?        S    Mar20   0:00 [ext4-dio-unwrit]
root       491  0.0  0.0      0     0 ?        S    Mar20   0:00 [ext4-dio-unwrit]
root       492  0.0  0.0      0     0 ?        S    Mar20   0:00 [ext4-dio-unwrit]
root       493  0.0  0.0      0     0 ?        S    Mar20   0:00 [ext4-dio-unwrit]
root       494  0.0  0.0      0     0 ?        S    Mar20   0:00 [ext4-dio-unwrit]
root       495  0.0  0.0      0     0 ?        S    Mar20   0:00 [ext4-dio-unwrit]
root       586  0.0  0.0  10996   644 ?        S<s  Mar20   0:00 /sbin/udevd -d
jinghuan   679  0.0  0.0 7325992   60 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 6634 --log_dir=logs
root       793  0.0  0.0      0     0 ?        S    Mar20   0:00 [edac-poller]
root       833  0.0  0.0      0     0 ?        S    Mar20   0:00 [hd-audio0]
jinghuan   973  0.0  0.0 7327020   60 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 6634 --log_dir=logs
root      1132  0.0  0.0      0     0 ?        S    Mar20   0:00 [kvm-irqfd-clean]
root      1183  0.0  0.0      0     0 ?        S    Mar20   0:00 [kjournald]
jinghuan  1220  0.0  0.0 7348536   60 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 6634 --log_dir=logs
root      1314  0.0  0.0      0     0 ?        S    Mar20   0:09 [kauditd]
root      1612  0.0  0.0  93200   732 ?        S<sl Mar20   0:33 auditd
root      1637  0.0  0.0 257864  4932 ?        Sl   Mar20   8:11 /sbin/rsyslogd -i /var/run/syslogd.pid -c 5
root      1666  0.0  0.0  10828   600 ?        Ss   Mar20   9:29 irqbalance --pid=/var/run/irqbalance.pid
rpc       1680  0.0  0.0  18976   820 ?        Ss   Mar20   0:03 rpcbind
memcginn  1844  0.0  0.0 859484  9340 ?        Sl   Apr09   0:00 /usr/libexec/e-calendar-factory
root      2146  0.0  0.0      0     0 ?        S    Mar20   0:00 [iprt/0]
root      2147  0.0  0.0      0     0 ?        S    Mar20   0:00 [iprt/1]
root      2148  0.0  0.0      0     0 ?        S    Mar20   0:00 [iprt/2]
root      2149  0.0  0.0      0     0 ?        S    Mar20   0:00 [iprt/3]
root      2150  0.0  0.0      0     0 ?        S    Mar20   0:00 [iprt/4]
root      2151  0.0  0.0      0     0 ?        S    Mar20   0:00 [iprt/5]
root      2152  0.0  0.0      0     0 ?        S    Mar20   0:00 [iprt/6]
root      2153  0.0  0.0      0     0 ?        S    Mar20   0:00 [iprt/7]
root      2154  0.0  0.0      0     0 ?        S    Mar20   0:00 [iprt/8]
root      2155  0.0  0.0      0     0 ?        S    Mar20   0:00 [iprt/9]
root      2156  0.0  0.0      0     0 ?        S    Mar20   0:00 [iprt/10]
root      2157  0.0  0.0      0     0 ?        S    Mar20   0:00 [iprt/11]
dbus      2173  0.0  0.0  24584  2040 ?        Ss   Mar20   0:20 dbus-daemon --system
root      2183  0.0  0.0 104716  6940 ?        Ssl  Mar20   0:06 NetworkManager --pid-file=/var/run/NetworkManager/NetworkManager.pid
root      2187  0.0  0.0  58048  2308 ?        S    Mar20   0:00 /usr/sbin/modem-manager
rpcuser   2202  0.0  0.0  23348   900 ?        Ss   Mar20   0:00 rpc.statd
nslcd     2211  0.0  0.0 450968  3052 ?        Ssl  Mar20  14:17 /usr/sbin/nslcd
root      2235  0.0  0.0   9120  1020 ?        S    Mar20   0:00 /sbin/dhclient -d -4 -sf /usr/libexec/nm-dhcp-client.action -pf /var/run/dhclient-eth0.pid -lf /var/lib/dhclient/dhclient-5fb06bd0-0bb0-7ffb-45f1-d6edd65f3e03-eth0.lease -cf /var/run/nm-dhclient-eth0.conf eth0
root      2258  0.0  0.0 191804  3104 ?        Ss   Mar20   0:00 cupsd -C /etc/cups/cupsd.conf
rglenn    2260  0.0  0.0  63088  2816 ?        Sl   May06   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
root      2283  0.0  0.0   4080   600 ?        Ss   Mar20   0:00 /usr/sbin/acpid
68        2292  0.0  0.0  41196  3364 ?        Ssl  Mar20   0:21 hald
root      2293  0.0  0.0  20324  1284 ?        S    Mar20   0:00 hald-runner
root      2382  0.0  0.0  22472  1412 ?        S    Mar20   1:03 hald-addon-input: Listening on /dev/input/event0 /dev/input/event1 /dev/input/event4 /dev/input/event3
68        2386  0.0  0.0  17932   964 ?        S    Mar20   0:00 hald-addon-acpi: listening on acpid socket /var/run/acpid.socket
root      2387  0.0  0.0  22440  1204 ?        S    Mar20  20:16 hald-addon-storage: polling /dev/sr0 (every 2 sec)
root      2389  0.0  0.0  22440  1204 ?        S    Mar20  19:23 hald-addon-storage: polling /dev/sr1 (every 2 sec)
root      2411  0.0  0.0  91272   888 ?        Ssl  Mar20   0:00 pcscd
nscd      2444  0.0  0.0 1340704 1808 ?        Ssl  Mar20   1:56 /usr/sbin/nscd
rglenn    2790  0.0  0.1 925016 14332 ?        Sl   May06   0:00 /usr/libexec/e-calendar-factory
root      2798  0.0  0.0   4360   348 ?        Ss   Mar20   0:00 /usr/sbin/mcelog --daemon
root      2808  0.0  0.0      0     0 ?        S    Mar20   0:08 [afs_pagecopy]
root      2814  0.0  0.0   7044   560 ?        Ss   Mar20   0:00 /usr/vice/etc/afsd -dynroot -fakestat -afsdb
root      2815  0.0  0.0      0     0 ?        S    Mar20   6:20 [afs_rxlistener]
root      2816  0.0  0.0      0     0 ?        S    Mar20   0:04 [afs_callback]
root      2817  0.0  0.0      0     0 ?        S    Mar20   2:05 [afs_rxevent]
root      2822  0.0  0.0      0     0 ?        S    Mar20   2:51 [afsd]
root      2824  0.0  0.0      0     0 ?        S    Mar20   2:01 [afs_checkserver]
root      2825  0.0  0.0      0     0 ?        S    Mar20   0:20 [afs_background]
root      2827  0.0  0.0      0     0 ?        S    Mar20   0:19 [afs_background]
root      2828  0.0  0.0      0     0 ?        S    Mar20   0:19 [afs_background]
root      2829  0.0  0.0      0     0 ?        S    Mar20   0:19 [afs_background]
root      2831  0.0  0.0      0     0 ?        S    Mar20   0:31 [afs_cachetrim]
root      2851  0.0  0.0  22876   812 ?        Ss   Mar20   0:22 xinetd -stayalive -pidfile /var/run/xinetd.pid
ntp       2859  0.0  0.0  25512  1096 ?        Ss   Mar20   0:05 ntpd -u ntp:ntp -p /var/run/ntpd.pid -g
root      2939  0.0  0.0  80296  1892 ?        Ss   Mar20   0:09 /usr/libexec/postfix/master
postfix   2948  0.0  0.0  80060  2040 ?        S    Mar20   0:02 qmgr -l -t fifo -u
root      2963  0.0  0.0 108524   952 ?        Ss   Mar20   0:08 /usr/sbin/abrtd
root      2971  0.0  0.0 108348   952 ?        Ss   Mar20   1:05 abrt-dump-oops -d /var/spool/abrt -rwx /var/log/messages
root      2984  0.0  0.0   6736   444 ?        Ss   Mar20   0:49 /usr/sbin/gpm -m /dev/input/mice -t exps2
root      3003  0.0  0.0 115408   544 ?        Ss   Mar20   0:04 crond
root      3014  0.0  0.0  19860   312 ?        Ss   Mar20   0:00 /usr/sbin/atd
root      3030  0.0  0.0 723764  2864 ?        Ssl  Mar20   0:32 /usr/libexec/karl
root      3052  0.0  0.0 100920   644 ?        Ss   Mar20   0:00 rhnsd
root      3060  0.0  0.0 104016   636 ?        Ss   Mar20   0:00 /usr/bin/rhsmcertd
root      3094  0.0  0.0 112920  1432 ?        Sl   Mar20  48:06 spiceusbsrvd
root      3097  0.0  0.0 132252  2196 ?        Ssl  Mar20   0:00 /usr/sbin/gdm-binary -nodaemon
root      3104  0.0  0.0   4060   492 tty3     Ss+  Mar20   0:00 /sbin/mingetty /dev/tty3
root      3106  0.0  0.0   4060   492 tty4     Ss+  Mar20   0:00 /sbin/mingetty /dev/tty4
root      3108  0.0  0.0   4060   492 tty5     Ss+  Mar20   0:00 /sbin/mingetty /dev/tty5
root      3110  0.0  0.0   4060   492 tty6     Ss+  Mar20   0:00 /sbin/mingetty /dev/tty6
root      3171  0.0  0.0 4185028 3684 ?        Sl   Mar20   0:05 /usr/sbin/console-kit-daemon --no-daemon
root      3246  0.0  0.0  50640  3568 ?        S    Mar20   0:01 /usr/libexec/devkit-power-daemon
root      3285  0.0  0.0 156680  4144 ?        S    Mar20   0:04 /usr/libexec/polkit-1/polkitd
rtkit     3326  0.0  0.0 166560  1132 ?        SNl  Mar20   1:15 /usr/libexec/rtkit-daemon
root      3399  0.0  0.0  44960   428 ?        Ss   Mar20   0:00 /usr/sbin/wpa_supplicant -c /etc/wpa_supplicant/wpa_supplicant.conf -B -u -f /var/log/wpa_supplicant.log -P /var/run/wpa_supplicant.pid
root      3685  0.0  0.0  55968  3560 ?        Sl   Mar20   4:30 /usr/libexec/udisks-daemon
root      3686  0.0  0.0  45032   648 ?        S    Mar20  20:02 udisks-daemon: polling /dev/sr0 /dev/sr1
dkirby    3876  0.0  0.0 859484  9328 ?        Sl   Apr14   0:00 /usr/libexec/e-calendar-factory
root      3915  0.0  0.0 163036  3760 ?        Sl   May06   0:00 /usr/libexec/gdm-simple-slave --display-id /org/gnome/DisplayManager/Display1
root      3917  0.0  0.3 172044 43180 tty7     Ss+  May06   0:05 /usr/bin/Xorg :0 -br -verbose -audit 4 -auth /var/run/gdm/auth-for-gdm-G5M6mw/database -nolisten tcp
gdm       3943  0.0  0.0  18144   796 ?        S    May06   0:00 /usr/bin/dbus-launch --exit-with-session
gdm       3944  0.0  0.0  19856   936 ?        Ss   May06   0:00 /bin/dbus-daemon --fork --print-pid 5 --print-address 7 --session
gdm       3945  0.0  0.0 265692  9064 ?        Ssl  May06   0:00 /usr/bin/gnome-session --autostart=/usr/share/gdm/autostart/LoginWindow/
gdm       3949  0.0  0.0 131732  5920 ?        S    May06   0:00 /usr/libexec/gconfd-2
gdm       3952  0.0  0.0 118420  5900 ?        S    May06   0:00 /usr/libexec/at-spi-registryd
gdm       3954  0.0  0.1 367556 13852 ?        Ssl  May06   0:50 /usr/libexec/gnome-settings-daemon --gconf-prefix=/apps/gdm/simple-greeter/settings-manager-plugins
gdm       3956  0.0  0.0 356468  3624 ?        Ssl  May06   0:00 /usr/libexec/bonobo-activation-server --ac-activate --ior-output-fd=12
gdm       3963  0.0  0.0 135100  2184 ?        S    May06   0:00 /usr/libexec/gvfsd
gdm       3964  0.0  0.0 302896 10608 ?        S    May06   0:00 metacity
gdm       3965  0.0  0.0 269836  9424 ?        S    May06   0:00 gnome-power-manager
gdm       3966  0.0  0.0 244408  8100 ?        S    May06   0:00 /usr/libexec/polkit-gnome-authentication-agent-1
gdm       3969  0.0  0.1 431692 20148 ?        S    May06   0:01 /usr/libexec/gdm-simple-greeter
gdm       3978  0.0  0.0 427732  4404 ?        S<sl May06   0:00 /usr/bin/pulseaudio --start --log-target=syslog
root      3982  0.0  0.0 195176  3088 ?        S    May06   0:00 pam: gdm-password
